1	0	edc_0	0	1000	0	0	0	0	0	0	0	0	0
2	0	edc_1	0	1000	0	0	0	0	0	0	0	0	0
3	0	edc_2	0	1000	0	0	0	0	0	0	0	0	0
4	1	edc_0	0	1000	1	176.557510375977	0	176.557510375977	0	0	0	0	0
5	1	edc_1	0	1000	1	176.557510375977	0	176.557510375977	0	0	0	0	0
6	1	edc_2	0	1000	1	176.557510375977	0	176.557510375977	0	0	0	0	0
7	1.2	edc_0	40	1000	1	194.530303955078	0	194.530303955078	0	0	0	0	0
8	1.2	edc_1	40	1000	1	194.530303955078	0	194.530303955078	0	0	0	0	0
9	1.2	edc_2	40	1000	1	194.530303955078	0	194.530303955078	0	0	0	0	0
10	1.4	edc_0	80	1000	1	210.384521484375	0	210.384521484375	0	0	0	0	0
11	1.4	edc_1	80	1000	1	210.384521484375	0	210.384521484375	0	0	0	0	0
12	1.4	edc_2	80	1000	1	210.384521484375	0	210.384521484375	0	0	0	0	0
13	1.5020060105791	edc_0	80	1000	1	298.663276672363	0	298.663276672363	0	0	0	0	0
14	1.50200907575594	edc_0	80	1000	1	386.942031860352	0	386.942031860352	0	0	0	0	0
15	1.50201213035978	edc_0	80	1000	1	475.22078704834	0	475.22078704834	0	0	0	0	0
16	1.50201400730328	edc_0	80	1000	1	563.499542236328	0	563.499542236328	0	0	0	0	0
17	1.50201452511833	edc_0	80	1000	1	651.778297424316	0	651.778297424316	0	0	0	0	0
18	1.50201542006112	edc_0	80	1000	1	740.057052612305	0	740.057052612305	0	0	0	0	0
19	1.50201678233261	edc_0	80	1000	1	828.335807800293	0	828.335807800293	0	0	0	0	0
20	1.50201742784601	edc_1	80	1000	1	298.663276672363	0	298.663276672363	0	0	0	0	0
21	1.50201953253508	edc_1	80	1000	1	386.942031860352	0	386.942031860352	0	0	0	0	0
22	1.50202095808617	edc_1	80	1000	1	475.22078704834	0	475.22078704834	0	0	0	0	0
23	1.50202184191041	edc_1	80	1000	1	563.499542236328	0	563.499542236328	0	0	0	0	0
24	1.50202235506404	edc_2	80	1000	1	298.663276672363	0	298.663276672363	0	0	0	0	0
25	1.5020227156294	edc_1	80	1000	1	651.778297424316	0	651.778297424316	0	0	0	0	0
26	1.50202377324906	edc_1	80	1000	1	740.057052612305	0	740.057052612305	0	0	0	0	0
27	1.50202513666418	edc_1	80	1000	1	828.335807800293	0	828.335807800293	0	0	0	0	0
28	1.50202597795557	edc_1	80	1000	1	916.614562988281	0	916.614562988281	0	0	0	0	0
29	1.50202685168822	edc_2	80	1000	1	386.942031860352	0	386.942031860352	0	0	0	0	0
30	1.50202902426766	edc_2	80	1000	1	475.22078704834	0	475.22078704834	0	0	0	0	0
31	1.50203554261022	edc_2	80	1000	1	563.499542236328	0	563.499542236328	0	0	0	0	0
32	1.6	edc_0	120	1000	1	833.493141174316	0	833.493141174316	0	0	0	0	0
33	1.6	edc_1	120	1000	1	921.771896362305	0	921.771896362305	0	0	0	0	0
34	1.6	edc_2	120	1000	1	568.656875610352	0	568.656875610352	0	0	0	0	0
35	1.7020060105791	edc_0	140	1000	1	842.479537963867	0	842.479537963867	0	0	0	0	0
36	1.70200907575594	edc_0	160	1000	1	851.465934753418	0	851.465934753418	0	0	0	0	0
37	1.70201213035978	edc_0	180	1000	1	860.452331542969	0	860.452331542969	0	0	0	0	0
38	1.70201400730328	edc_0	200	1000	1	869.43872833252	0	869.43872833252	0	0	0	0	0
39	1.70201452511833	edc_0	220	1000	1	878.42512512207	0	878.42512512207	0	0	0	0	0
40	1.70201742784601	edc_1	140	1000	1	930.758293151855	0	930.758293151855	0	0	0	0	0
41	1.70201953253508	edc_1	160	1000	1	939.744689941406	0	939.744689941406	0	0	0	0	0
42	1.70202095808617	edc_1	180	1000	1	948.731086730957	0	948.731086730957	0	0	0	0	0
43	1.70202184191041	edc_1	200	1000	1	957.717483520508	0	957.717483520508	0	0	0	0	0
44	1.70202235506404	edc_2	140	1000	1	577.643272399902	0	577.643272399902	0	0	0	0	0
45	1.7020227156294	edc_1	220	1000	1	966.703880310059	0	966.703880310059	0	0	0	0	0
46	1.70202377324906	edc_1	240	1000	1	975.690277099609	0	975.690277099609	0	0	0	0	0
47	1.70202513666418	edc_1	260	1000	1	984.67667388916	0	984.67667388916	0	0	0	0	0
48	1.70202685168822	edc_2	160	1000	1	586.629669189453	0	586.629669189453	0	0	0	0	0
49	1.8	edc_0	260	1000	1	881.114883422852	0	881.114883422852	0	0	0	0	0
50	1.8	edc_1	300	1000	1	987.366432189941	0	987.366432189941	0	0	0	0	0
51	1.8	edc_2	200	1000	1	589.319427490234	0	589.319427490234	0	0	0	0	0
52	1.9020060105791	edc_0	280	1000	1	889.0419921875	0	889.0419921875	0	0	0	0	0
53	1.90200907575594	edc_0	300	1000	1	896.969100952148	0	896.969100952148	0	0	0	0	0
54	1.90201213035978	edc_0	320	1000	1	904.896209716797	0	904.896209716797	0	0	0	0	0
55	1.90201400730328	edc_0	340	1000	1	912.823318481445	0	912.823318481445	0	0	0	0	0
56	1.90201742784601	edc_1	320	1000	1	995.29354095459	0	995.29354095459	0	0	0	0	0
57	1.90201953253508	edc_1	340	1000	1	1003.22064971924	0	1003.22064971924	0	0	0	0	0
58	1.90202095808617	edc_1	360	1000	1	1011.14775848389	0	1011.14775848389	0	0	0	0	0
59	1.90202184191041	edc_1	380	1000	1	1019.07486724854	0	1019.07486724854	0	0	0	0	0
60	1.90202235506404	edc_2	220	1000	1	597.246536254883	0	597.246536254883	0	0	0	0	0
61	1.9020227156294	edc_1	400	1000	1	1027.00197601318	0	1027.00197601318	0	0	0	0	0
62	1.90202377324906	edc_1	420	1000	1	1034.92908477783	0	1034.92908477783	0	0	0	0	0
63	1.90202513666418	edc_1	440	1000	1	1042.85619354248	0	1042.85619354248	0	0	0	0	0
64	2	edc_0	380	1000	1	915.428588867188	0	915.428588867188	0	0	0	0	0
65	2	edc_1	480	1000	1	1045.46146392822	0	1045.46146392822	0	0	0	0	0
66	2	edc_2	260	1000	1	599.851806640625	0	599.851806640625	0	0	0	0	0
67	2.1020060105791	edc_0	400	1000	1	918.007255554199	0	918.007255554199	0	0	0	0	0
68	2.10200907575594	edc_0	420	1000	1	920.585922241211	0	920.585922241211	0	0	0	0	0
69	2.10201213035978	edc_0	440	1000	1	923.164588928223	0	923.164588928223	0	0	0	0	0
70	2.10201400730328	edc_0	460	1000	1	925.743255615234	0	925.743255615234	0	0	0	0	0
71	2.10201742784601	edc_1	500	1000	1	1048.04013061523	0	1048.04013061523	0	0	0	0	0
72	2.10201953253508	edc_1	520	1000	1	1050.61879730225	0	1050.61879730225	0	0	0	0	0
73	2.10202095808617	edc_1	540	1000	1	1053.19746398926	0	1053.19746398926	0	0	0	0	0
74	2.10202184191041	edc_1	560	1000	1	1055.77613067627	0	1055.77613067627	0	0	0	0	0
75	2.10202235506404	edc_2	280	1000	1	602.430473327637	0	602.430473327637	0	0	0	0	0
76	2.1020227156294	edc_1	580	1000	1	1058.35479736328	0	1058.35479736328	0	0	0	0	0
77	2.10202377324906	edc_1	600	1000	1	1060.93346405029	0	1060.93346405029	0	0	0	0	0
78	2.10202513666418	edc_1	620	1000	1	1063.5121307373	0	1063.5121307373	0	0	0	0	0
79	2.3020060105791	edc_0	480	1000	1	927.088134765625	0	927.088134765625	0	0	0	0	0
80	2.30200907575594	edc_0	500	1000	1	928.433013916016	0	928.433013916016	0	0	0	0	0
81	2.30201213035978	edc_0	520	1000	1	929.777893066406	0	929.777893066406	0	0	0	0	0
82	2.30201400730328	edc_0	540	1000	1	931.122772216797	0	931.122772216797	0	0	0	0	0
83	2.30201742784601	edc_1	640	1000	1	1064.8570098877	0	1064.8570098877	0	0	0	0	0
84	2.30201953253508	edc_1	660	1000	1	1066.20188903809	0	1066.20188903809	0	0	0	0	0
85	2.30202095808617	edc_1	680	1000	1	1067.54676818848	0	1067.54676818848	0	0	0	0	0
86	2.30202184191041	edc_1	700	1000	1	1068.89164733887	0	1068.89164733887	0	0	0	0	0
87	2.30202235506404	edc_2	300	1000	1	603.775352478027	0	603.775352478027	0	0	0	0	0
88	2.3020227156294	edc_1	720	1000	1	1070.23652648926	0	1070.23652648926	0	0	0	0	0
89	2.30202377324906	edc_1	740	1000	1	1071.58140563965	0	1071.58140563965	0	0	0	0	0
90	2.5020060105791	edc_0	560	1000	1	932.425407409668	0	932.425407409668	0	0	0	0	0
91	2.50200907575594	edc_0	580	1000	1	933.728042602539	0	933.728042602539	0	0	0	0	0
92	2.50201213035978	edc_0	600	1000	1	935.03067779541	0	935.03067779541	0	0	0	0	0
93	2.50201400730328	edc_0	620	1000	1	936.333312988281	0	936.333312988281	0	0	0	0	0
94	2.50201742784601	edc_1	760	1000	1	1072.88404083252	0	1072.88404083252	0	0	0	0	0
95	2.50201953253508	edc_1	780	1000	1	1074.18667602539	0	1074.18667602539	0	0	0	0	0
96	2.50202095808617	edc_1	800	1000	1	1075.48931121826	0	1075.48931121826	0	0	0	0	0
97	2.50202184191041	edc_1	820	1000	1	1076.79194641113	0	1076.79194641113	0	0	0	0	0
98	2.50202235506404	edc_2	320	1000	1	605.077987670898	0	605.077987670898	0	0	0	0	0
99	2.5020227156294	edc_1	840	1000	1	1078.094581604	0	1078.094581604	0	0	0	0	0
100	2.50202377324906	edc_1	860	1000	1	1079.39721679688	0	1079.39721679688	0	0	0	0	0
101	11.4000054658908	edc_0	600	1000	1	935.03067779541	0	935.03067779541	0	0	0	0	0
102	11.4000059368529	edc_1	840	1000	1	1078.094581604	0	1078.094581604	0	0	0	0	0
103	11.4000060084125	edc_2	300	1000	1	603.775352478027	0	603.775352478027	0	0	0	0	0
104	11.4000070571439	edc_1	820	1000	1	1076.79194641113	0	1076.79194641113	0	0	0	0	0
105	11.4000073973254	edc_0	580	1000	1	933.728042602539	0	933.728042602539	0	0	0	0	0
106	11.4000080729684	edc_2	280	1000	1	602.472717285156	0	602.472717285156	0	0	0	0	0
107	11.6000057102351	edc_0	560	1000	1	932.383163452148	0	932.383163452148	0	0	0	0	0
108	11.6000063672578	edc_2	260	1000	1	601.127838134766	0	601.127838134766	0	0	0	0	0
109	11.6000064933949	edc_1	800	1000	1	1075.44706726074	0	1075.44706726074	0	0	0	0	0
110	11.6000070571439	edc_1	780	1000	1	1074.10218811035	0	1074.10218811035	0	0	0	0	0
111	11.6000073973254	edc_0	540	1000	1	931.038284301758	0	931.038284301758	0	0	0	0	0
112	11.6000085564183	edc_2	240	1000	1	599.782958984375	0	599.782958984375	0	0	0	0	0
113	11.8020876038811	edc_2	220	1000	1	597.204292297363	0	597.204292297363	0	0	0	0	0
114	11.8034351635181	edc_1	760	1000	1	1071.52352142334	0	1071.52352142334	0	0	0	0	0
115	11.8034369049105	edc_2	200	1000	1	594.625625610352	0	594.625625610352	0	0	0	0	0
116	11.8054594158517	edc_0	520	1000	1	928.459617614746	0	928.459617614746	0	0	0	0	0
117	11.8056107841354	edc_0	500	1000	1	925.880950927734	0	925.880950927734	0	0	0	0	0
118	11.8095082299945	edc_1	740	1000	1	1068.94485473633	0	1068.94485473633	0	0	0	0	0
119	11.9020130863095	edc_0	480	1000	1	924.578315734863	0	924.578315734863	0	0	0	0	0
120	11.9020136391989	edc_0	460	1000	1	923.275680541992	0	923.275680541992	0	0	0	0	0
121	11.9020171389604	edc_0	440	1000	1	921.973045349121	0	921.973045349121	0	0	0	0	0
122	11.9020194489621	edc_0	420	1000	1	920.67041015625	0	920.67041015625	0	0	0	0	0
123	11.9020229572852	edc_1	720	1000	1	1067.64221954346	0	1067.64221954346	0	0	0	0	0
124	11.9020238785754	edc_0	400	1000	1	911.684013366699	0	911.684013366699	0	0	0	0	0
125	11.9020261561078	edc_1	700	1000	1	1066.33958435059	0	1066.33958435059	0	0	0	0	0
126	11.9020264621641	edc_1	680	1000	1	1065.03694915771	0	1065.03694915771	0	0	0	0	0
127	11.9020292186536	edc_1	660	1000	1	1063.73431396484	0	1063.73431396484	0	0	0	0	0
128	11.9020293719188	edc_1	640	1000	1	1062.43167877197	0	1062.43167877197	0	0	0	0	0
