time;classic_power;classic_u;edc_id;lite_power;lite_u;shortcut_power;shortcut_u;u_shortcut_vs_classic;u_lite_vs_classic;u_lite_vs_shortcut;power_shortcut_vs_classic;power_lite_vs_classic;power_lite_vs_shortcut
0.0;0.0;0;edc_2;0.0;0;0.0;0;0;0;0;0.0;0.0;0.0
1.0;176.557510375977;0;edc_2;176.557510375977;0;176.557510375977;0;0;0;0;0.0;0.0;0.0
1.2;194.530303955078;40;edc_2;194.530303955078;40;194.530303955078;40;0;0;0;0.0;0.0;0.0
1.4;210.384521484375;80;edc_2;210.384521484375;80;210.384521484375;80;0;0;0;0.0;0.0;0.0
1.5;210.384521484375;80;edc_2;475.22078704834007;80;210.384521484375;80;0;0;0;0.0;264.83626556396507;264.83626556396507
1.5019907982057101;210.384521484375;80;edc_2;475.22078704834007;80;298.663276672363;80;0;0;0;88.278755187988;264.83626556396507;176.55751037597707
1.50199124472794;210.384521484375;80;edc_2;475.22078704834007;80;386.942031860352;80;0;0;0;176.55751037597702;264.83626556396507;88.27875518798805
1.50199353844649;210.384521484375;80;edc_2;475.22078704834007;80;475.22078704834007;80;0;0;0;264.83626556396507;264.83626556396507;0.0
1.5020223550640401;298.663276672363;80;edc_2;475.22078704834007;80;475.22078704834007;80;0;0;0;176.55751037597707;176.55751037597707;0.0
1.5020268516882198;386.942031860352;80;edc_2;475.22078704834007;80;475.22078704834007;80;0;0;0;88.27875518798805;88.27875518798805;0.0
1.5020291216839798;475.22078704834007;80;edc_2;475.22078704834007;80;475.22078704834007;80;0;0;0;0.0;0.0;0.0
1.6;480.378120422363;120;edc_2;480.378120422363;120;480.378120422363;120;0;0;0;0.0;0.0;0.0
1.7;480.378120422363;120;edc_2;489.364517211914;140;480.378120422363;120;0;20;20;0.0;8.986396789551009;8.986396789551009
1.70199079820571;480.378120422363;120;edc_2;489.364517211914;140;489.364517211914;140;20;20;0;8.986396789551009;8.986396789551009;0.0
1.70202235506404;489.364517211914;140;edc_2;489.364517211914;140;489.364517211914;140;0;0;0;0.0;0.0;0.0
1.8;492.054275512695;180;edc_2;492.054275512695;180;492.054275512695;180;0;0;0;0.0;0.0;0.0
1.9;492.054275512695;180;edc_2;499.981384277344;200;492.054275512695;180;0;20;20;0.0;7.927108764648949;7.927108764648949
1.90199079820571;492.054275512695;180;edc_2;499.981384277344;200;499.981384277344;200;20;20;0;7.927108764648949;7.927108764648949;0.0
1.90202235506404;499.981384277344;200;edc_2;499.981384277344;200;499.981384277344;200;0;0;0;0.0;0.0;0.0
